seed,initial_x,env_reward,other_reward,reward,duration,loss
124687536,-0.45730623602867126,-200.0,0.12530613004324456,-199.87469386995676,200,0.013645136577542872
1688094017,-0.4993513226509094,-200.0,0.10203574770758703,-199.8979642522925,200,0.013520870443899184
351740641,-0.5600320100784302,-200.0,0.9777206056137668,-199.02227939438626,200,0.013723738421685994
516871960,-0.5373984575271606,-200.0,1.7007661263896199,-198.29923387361052,200,0.013484634682536125
507542560,-0.4347808361053467,-200.0,3.867020854314602,-196.13297914568545,200,0.01342458582483232
1645507057,-0.4869574010372162,-200.0,1.732997317541063,-198.2670026824589,200,0.013207370794843883
775920501,-0.48854705691337585,-200.0,2.5658986827795074,-197.4341013172205,200,0.013284357548691332
1753576024,-0.4637224078178406,-200.0,0.4443286620061209,-199.5556713379939,200,0.013034572275355458
1207887251,-0.5317880511283875,-200.0,2.5250349257870237,-197.4749650742129,200,0.013646743742283434
2051377098,-0.5539630651473999,-200.0,3.723920480576638,-196.27607951942346,200,0.013549043314997107
1961234789,-0.47957319021224976,-200.0,2.424929198858178,-197.57507080114178,200,0.013746588663198054
1207029437,-0.5964155793190002,-200.0,0.18044319631787886,-199.81955680368222,200,0.013899485690053552
750003861,-0.41800180077552795,-200.0,-0.4131788359611213,-200.4131788359611,200,0.013866658145561815
358771281,-0.5378240942955017,-200.0,2.8544013091050218,-197.1455986908949,200,0.013480075309053064
1361883661,-0.4525964856147766,-200.0,-0.35634878095280076,-200.3563487809528,200,0.013951474756468088
1450919417,-0.510994553565979,-200.0,2.53864002490253,-197.46135997509742,200,0.013123802784830331
1423553950,-0.4021492898464203,-200.0,7.952771796936251,-192.0472282030636,200,0.01388101989403367
1887563233,-0.5926074385643005,-200.0,0.11869450984462478,-199.88130549015554,200,0.014981977543793618
607110342,-0.5985483527183533,-200.0,1.9895418790064716,-198.01045812099352,200,0.0152104687015526
1693557491,-0.5396467447280884,-200.0,2.2466749271791455,-197.7533250728208,200,0.015565563761629164
1189958761,-0.42007988691329956,-200.0,0.8582710520809975,-199.14172894791915,200,0.01596276356372982
1495769490,-0.5069575309753418,-200.0,1.0868844589678406,-198.91311554103206,200,0.016995983021333812
2110438694,-0.41352424025535583,-200.0,3.2071808072937693,-196.7928191927063,200,0.017514016018249094
1856800689,-0.5793237090110779,-200.0,4.063390961774713,-195.93660903822527,200,0.01778282233979553
2140603082,-0.5264064073562622,-200.0,3.4441974321012063,-196.55580256789878,200,0.017652625418268144
1019546571,-0.5527895092964172,-200.0,1.5730783589153015,-198.42692164108473,200,0.01810471559409052
911940287,-0.5140273571014404,-200.0,2.1170358119601804,-197.88296418803972,200,0.01828143357299268
1345086430,-0.5787264108657837,-200.0,1.3877151117141495,-198.61228488828593,200,0.01834343754220754
1770068299,-0.5969445109367371,-200.0,0.5802627044693092,-199.41973729553067,200,0.01845726024825126
2074178534,-0.5412279963493347,-200.0,0.7510370804981623,-199.2489629195017,200,0.01790555188897997
717557505,-0.5961227416992188,-200.0,1.354528757877228,-198.64547124212268,200,0.017511433996260165
1270633841,-0.4513259530067444,-200.0,2.8055891199632033,-197.1944108800367,200,0.018101853132247925
1724894512,-0.5453841686248779,-200.0,1.0157379007203151,-198.98426209927973,200,0.017870283140800892
1913298838,-0.40277794003486633,-200.0,13.313501129353181,-186.6864988706468,200,0.017909221770241856
811351648,-0.4436302185058594,-200.0,0.7717501428598421,-199.22824985714007,200,0.019506013155914843
272917579,-0.5041553974151611,-200.0,-0.02915488337299256,-200.0291548833731,200,0.01965293359477073
1672651035,-0.5623888373374939,-200.0,-0.07776575928707077,-200.07776575928727,200,0.01951635583303869
783653497,-0.4312456548213959,-200.0,6.407718805613264,-193.59228119438663,200,0.02002938212826848
167939419,-0.5746004581451416,-200.0,1.666010832180062,-198.33398916781996,200,0.02106023931875825
770855967,-0.519278347492218,-200.0,5.677250696878055,-194.322749303122,200,0.02325941622024402
429889441,-0.5903997421264648,-200.0,1.9950822160872879,-198.0049177839128,200,0.021529090530239044
1855499911,-0.5867141485214233,-200.0,1.111807491195197,-198.88819250880474,200,0.020549127901904284
1349670866,-0.42730191349983215,-200.0,4.111551351650457,-195.8884486483495,200,0.01983932516304776
205786818,-0.46477657556533813,-200.0,-0.0607993799130655,-200.06079937991313,200,0.019095041840337217
467726621,-0.4923771619796753,-200.0,12.487172428036247,-187.51282757196387,200,0.01879935304634273
167062880,-0.5918276906013489,-200.0,13.811164200826177,-186.1888357991739,200,0.020065147844143212
640954751,-0.40553390979766846,-200.0,18.213630814349564,-181.78636918565044,200,0.021207636911422013
2128573986,-0.5489115715026855,-200.0,11.132743513305272,-188.8672564866948,200,0.022813601936213672
1450916879,-0.5187113285064697,-200.0,13.478912070234179,-186.52108792976586,200,0.023356861234642565
102229114,-0.5880836844444275,-200.0,20.999366544739964,-179.00063345526007,200,0.025650257859379053
633742412,-0.5144709348678589,-200.0,5.178026681286951,-194.82197331871305,200,0.028397776554338634
493407616,-0.42613112926483154,-200.0,12.8107940652198,-187.18920593478012,200,0.028194460151717067
684429397,-0.43224143981933594,-200.0,20.867931463769334,-179.1320685362307,200,0.030229019448161126
815901323,-0.5622422099113464,-200.0,3.092939832428205,-196.90706016757184,200,0.0324176881974563
1761131379,-0.5866931080818176,-200.0,21.613370580393585,-178.38662941960644,200,0.032561351507902146
995372269,-0.42436662316322327,-200.0,7.199833836617971,-192.80016616338185,200,0.03293101926334202
252824920,-0.5266250371932983,-200.0,7.575110693731238,-192.42488930626882,200,0.032696657720953225
2032907342,-0.5803014039993286,-200.0,11.389227126786539,-188.61077287321345,200,0.03709092857316136
83776213,-0.5570490956306458,-200.0,14.792433985145676,-185.20756601485434,200,0.03799708470702171
154628851,-0.4674007296562195,-200.0,1.617880134462907,-198.38211986553708,200,0.04007701989263296
1783397550,-0.4384274482727051,-200.0,12.904186485194483,-187.09581351480546,200,0.04167377187870443
2128495605,-0.4992621839046478,-200.0,9.51330430307767,-190.48669569692223,200,0.04015191806480289
1935787630,-0.5274887681007385,-200.0,12.097505917806677,-187.90249408219324,200,0.043079068614169956
935370273,-0.5728625655174255,-200.0,19.588754395779432,-180.4112456042205,200,0.04502355269156397
1453402735,-0.4677833318710327,-200.0,10.359336606978482,-189.6406633930214,200,0.05116645682603121
229204278,-0.43830519914627075,-200.0,10.875510435183273,-189.12448956481688,200,0.05138285731896758
1346010606,-0.5565396547317505,-200.0,22.81754572668718,-177.18245427331271,200,0.05182206934317946
448462757,-0.5184662342071533,-200.0,26.902802819245363,-173.09719718075462,200,0.06160426964983344
1913779875,-0.5988246202468872,-200.0,24.825321202546732,-175.17467879745328,200,0.06883804901503027
1130444103,-0.427640825510025,-183.0,46.52214789491524,-136.47785210508488,183,0.06508359291636553
1139745291,-0.5395026206970215,-200.0,24.280022885597905,-175.71997711440216,200,0.07439695647917688
730834145,-0.47126662731170654,-200.0,22.002458586273885,-177.99754141372608,200,0.07873355122283102
246292504,-0.5510383248329163,-148.0,39.62162229948628,-108.37837770051375,148,0.0808988562155817
2105210055,-0.5027241110801697,-148.0,43.54578206046518,-104.45421793953484,148,0.0859261827946112
806648752,-0.5438168048858643,-136.0,39.350087103588585,-96.64991289641142,136,0.10285224628579967
1491011950,-0.4026954174041748,-167.0,49.104396722957965,-117.89560327704208,167,0.1074929833858313
946433359,-0.4861881136894226,-153.0,37.98250100131345,-115.01749899868659,153,0.09303916923799156
475380534,-0.43658262491226196,-196.0,52.10840141392972,-143.89159858607013,196,0.10457269103285305
1826724891,-0.5302789211273193,-154.0,51.49026711243207,-102.50973288756799,154,0.15593196053735234
1479715026,-0.49624907970428467,-198.0,49.87040761224384,-148.1295923877561,198,0.12847986049724347
1312097635,-0.5757564902305603,-128.0,42.40381504811487,-85.59618495188519,128,0.1237881745910272
140023375,-0.51105797290802,-128.0,46.6219352482713,-81.37806475172873,128,0.255992633436108
139834320,-0.4433538615703583,-165.0,47.12871907857758,-117.87128092142245,165,0.28973874964497304
1246268471,-0.555148184299469,-144.0,48.28708954056138,-95.71291045943859,144,0.22337082028388977
1415132101,-0.40337318181991577,-159.0,50.551090413168616,-108.44890958683142,159,0.2580489194805517
1980597947,-0.4167596697807312,-158.0,47.23124176395458,-110.76875823604546,158,0.30834713163255134
1806746677,-0.5082641243934631,-155.0,51.92938654487395,-103.07061345512608,155,0.3345449125574481
1664950504,-0.5158012509346008,-149.0,51.13718530714646,-97.8628146928535,149,0.32388628214197673
178551308,-0.5919238328933716,-121.0,49.93400051356687,-71.0659994864331,121,0.3330547001120473
1801074055,-0.4820268452167511,-151.0,51.23646398264265,-99.76353601735741,151,0.5137572471077079
1971182141,-0.5155212879180908,-124.0,40.83687365664889,-83.16312634335121,124,0.4161274643434632
823534455,-0.42724373936653137,-158.0,49.99090373926233,-108.00909626073773,158,0.34314759900864167
137392556,-0.5496334433555603,-154.0,50.33884702436132,-103.6611529756387,154,0.42328617484732106
1720130318,-0.47382253408432007,-148.0,52.306197555544976,-95.69380244445507,148,0.2956188213382218
1487067893,-0.5401994585990906,-200.0,39.9488827193032,-160.05111728069676,200,0.36212856728583576
578694561,-0.4560634195804596,-147.0,53.36832787653843,-93.63167212346166,147,0.3494456678527553
787583656,-0.488694965839386,-152.0,52.06677958129015,-99.93322041870992,152,0.3544472264076926
1174216772,-0.4738861918449402,-151.0,50.10493827890791,-100.8950617210921,151,0.389983806882473
1081083424,-0.5051558613777161,-152.0,49.17647685173967,-102.82352314826039,152,0.24473734452438198
506450547,-0.47579196095466614,-153.0,55.01276220138177,-97.98723779861827,153,0.33265474988938937
376868204,-0.583867609500885,-152.0,52.51209934979935,-99.48790065020064,152,0.3683849053800498
790346882,-0.4582659900188446,-150.0,52.844860046383374,-97.1551399536167,150,0.3082292119661967
371537255,-0.5275121331214905,-116.0,43.434869402081766,-72.56513059791821,116,0.294769123260831
905101022,-0.5346216559410095,-169.0,48.808414551788616,-120.19158544821126,169,0.44353999444366204
609549979,-0.5715471506118774,-146.0,54.867844704026126,-91.1321552959739,146,0.29402249574355066
1406633502,-0.46496421098709106,-154.0,51.17791815139639,-102.8220818486036,154,0.37842411543061205
1713516931,-0.5792685151100159,-152.0,54.53902589553198,-97.46097410446805,152,0.32750169209841834
73413629,-0.4127647876739502,-159.0,52.17808182995978,-106.82191817004023,159,0.2703623326507005
1795845714,-0.45562440156936646,-156.0,44.192729683134694,-111.80727031686533,156,0.33126685744485795
738379557,-0.4022595286369324,-160.0,48.47556968677195,-111.52443031322808,160,0.37231944827362895
1699282490,-0.4601251184940338,-162.0,49.654766663579636,-112.34523333642042,162,0.37197516637819783
571414501,-0.42997977137565613,-175.0,48.94955170125242,-126.05044829874763,175,0.4930367246695927
723002676,-0.5419433116912842,-200.0,2.4942315867784597,-197.5057684132214,200,0.40818695962429047
764199296,-0.5072703957557678,-153.0,52.45008018607383,-100.54991981392615,153,0.5304415304871166
731376130,-0.4905220568180084,-158.0,48.77980377704803,-109.22019622295197,158,0.5998259298031843
868111254,-0.5984803438186646,-200.0,10.291309878283354,-189.70869012171667,200,0.5553725687041878
958237263,-0.5892738103866577,-200.0,13.520571642792735,-186.47942835720733,200,0.7056529670208692
1397764903,-0.48445722460746765,-158.0,47.82659960266654,-110.17340039733342,158,0.7446133898264622
335765179,-0.4026089608669281,-159.0,49.39363201071004,-109.60636798928994,159,0.41255998260007715
907623914,-0.532819390296936,-155.0,55.20970448830649,-99.79029551169356,155,0.6475660540884541
830923293,-0.4334442615509033,-160.0,49.832717204673315,-110.16728279532673,160,0.7650136059615761
633492456,-0.5969496965408325,-200.0,26.61971449089811,-173.38028550910175,200,0.7325761475786566
1176099863,-0.4810297191143036,-158.0,52.730976671710685,-105.26902332828935,158,0.5460448334394377
2086946480,-0.4338843822479248,-158.0,49.68886668199711,-108.31113331800292,158,0.8067471998496146
630492566,-0.5269173979759216,-157.0,54.545263372994626,-102.45473662700532,157,0.5585652439837243
853188718,-0.495453804731369,-171.0,46.12852259114057,-124.87147740885939,171,0.7905901750625922
357092719,-0.48013079166412354,-152.0,51.81842324080335,-100.18157675919664,152,0.6885069650842955
67320034,-0.4585452675819397,-172.0,51.63194811525873,-120.36805188474126,172,0.7678594454083332
189111637,-0.5077343583106995,-200.0,1.987595292336299,-198.0124047076637,200,0.7692034227401018
16287426,-0.4571141004562378,-167.0,48.67979187143246,-118.32020812856757,167,0.8376068906512802
974568514,-0.47024428844451904,-170.0,53.95892403046319,-116.04107596953683,170,0.6553249265341198
474119456,-0.5023714900016785,-154.0,54.010644487897686,-99.98935551210229,154,0.6703868960211803
1137311717,-0.5369534492492676,-160.0,49.3574699282776,-110.64253007172243,160,0.7264067468233406
1691984458,-0.590216875076294,-180.0,50.78139085253294,-129.2186091474671,180,0.7485614306396908
657732943,-0.5821186900138855,-191.0,53.15326817426036,-137.8467318257395,191,0.5994519909639009
671297191,-0.40492257475852966,-177.0,52.63143892713153,-124.36856107286846,177,0.6459325369300142
18052124,-0.4566987156867981,-169.0,50.15872773719201,-118.84127226280802,169,0.6644994821068804
401358478,-0.4213434159755707,-162.0,54.93122493983566,-107.06877506016434,162,0.6971224664170065
1013082624,-0.5526182055473328,-200.0,38.78398884685691,-161.21601115314317,200,0.7363462450355291
728914460,-0.44732075929641724,-163.0,48.777273764503036,-114.222726235497,163,0.7897552099147457
2048466491,-0.5272095203399658,-170.0,53.60344269216401,-116.396557307836,170,0.727775338204468
1753926539,-0.5740571618080139,-155.0,37.985275162900315,-117.0147248370997,155,0.7260553548412938
1243944312,-0.4178602695465088,-167.0,51.18286923223911,-115.81713076776086,167,0.78709323267023
452461426,-0.4690878987312317,-162.0,52.80465521090329,-109.19534478909671,162,0.9038737442942313
1028679616,-0.42564675211906433,-97.0,38.59293173926938,-58.40706826073063,97,0.8693093165908892
529484642,-0.5902978777885437,-159.0,50.75969521385122,-108.24030478614877,159,0.9377969098540971
974974515,-0.46059221029281616,-168.0,53.74384356783865,-114.25615643216128,168,1.0229795332998037
215846011,-0.4408474862575531,-163.0,50.198757041118746,-112.80124295888122,163,1.053013439924439
710088386,-0.45912036299705505,-153.0,53.29757300333712,-99.70242699666295,153,1.0890698156325647
40293558,-0.4218597412109375,-93.0,38.36290989538434,-54.63709010461566,93,1.0803991844577174
1272597720,-0.510261595249176,-117.0,44.55317597834288,-72.44682402165711,117,1.1079876509487119
1648187547,-0.41696974635124207,-155.0,51.801941506213225,-103.1980584937869,155,1.043847347940168
412022083,-0.5419037342071533,-147.0,55.04809250777179,-91.9519074922282,147,1.2550730936381282
732088816,-0.504374623298645,-166.0,56.17181454886219,-109.8281854511378,166,1.138510556554938
1916560559,-0.44659826159477234,-127.0,40.103197718514885,-86.89680228148507,127,1.1921974222256442
881887973,-0.48764196038246155,-156.0,51.04679779294828,-104.95320220705166,156,1.2237821294902227
974505764,-0.5432069897651672,-127.0,47.58480947552875,-79.41519052447129,127,1.2856494997899364
1858937555,-0.5781567692756653,-155.0,55.14684448885849,-99.85315551114148,155,1.3591380006843998
1430259354,-0.5989263653755188,-118.0,50.89455391216356,-67.10544608783646,118,1.1811656573061216
63546196,-0.5214242935180664,-123.0,50.221883838213444,-72.77811616178654,123,1.3594446666841584
136499925,-0.4272649586200714,-112.0,37.903507078385296,-74.0964929216147,112,1.2065309628045984
1893332645,-0.5065492391586304,-122.0,45.62673279457568,-76.3732672054243,122,1.3283001908757648
786647428,-0.5929940342903137,-125.0,48.31527721176409,-76.68472278823596,125,1.244739203810692
1171900619,-0.40043026208877563,-105.0,37.00472771141667,-67.99527228858334,105,1.2118726376976285
324281460,-0.43522441387176514,-156.0,53.00645097546226,-102.99354902453777,156,1.402484774780579
1738045308,-0.5679696202278137,-124.0,50.47956828984585,-73.52043171015418,124,1.327622572380689
399118921,-0.5183095932006836,-119.0,40.46587688374835,-78.53412311625159,119,1.3375446752590292
953297511,-0.5545283555984497,-155.0,53.27836485725852,-101.7216351427415,155,1.3159227659625392
1375429156,-0.4481692612171173,-160.0,55.561205206138716,-104.43879479386123,160,1.3308974949643015
1277279055,-0.5275436639785767,-156.0,52.837238158093164,-103.1627618419069,156,1.4348493951062362
1414356882,-0.5364804267883301,-161.0,51.31921798096065,-109.68078201903933,161,1.4228784003242942
1140289667,-0.5216208100318909,-123.0,48.62885841695042,-74.37114158304963,123,1.2796989943438428
1359357461,-0.5967819690704346,-126.0,52.748388046319285,-73.2516119536807,126,1.1854386077750296
1770510753,-0.4741210341453552,-155.0,54.12611800692448,-100.8738819930756,155,1.3419072354993513
702834126,-0.43529438972473145,-159.0,54.64528404057442,-104.35471595942562,159,1.1922332831898574
604397188,-0.5715334415435791,-117.0,53.131095950009765,-63.868904049990206,117,1.2691434279211566
1835784930,-0.5396615266799927,-119.0,43.75213224598793,-75.24786775401208,119,1.2378537656128907
2007128854,-0.576616644859314,-169.0,41.83510736679861,-127.1648926332014,169,1.288463883234199
1673369516,-0.40211740136146545,-95.0,38.735725034168006,-56.26427496583197,95,1.2583391616218969
2142475920,-0.4168812036514282,-161.0,51.07944049982316,-109.92055950017686,161,1.2583931803888415
1281532241,-0.43328094482421875,-106.0,38.927914900452556,-67.07208509954746,106,1.3205549084352997
607467289,-0.4244840741157532,-156.0,53.47793192185964,-102.52206807814044,156,1.3721312317901697
805724791,-0.5461421608924866,-146.0,49.01610758519327,-96.9838924148067,146,1.415934948276167
28680325,-0.5993461012840271,-120.0,49.494344644915635,-70.50565535508439,120,1.3581417061388492
1585046552,-0.5258482694625854,-146.0,53.85134109728257,-92.14865890271746,146,1.357835754445971
1708519068,-0.40772104263305664,-96.0,38.69355854556329,-57.30644145443671,96,1.3467170940712094
571645862,-0.4758598506450653,-157.0,52.30588815904471,-104.69411184095526,157,1.2074163529523618
1636868433,-0.5503526926040649,-148.0,52.43449343868644,-95.56550656131353,148,1.3297941137004543
503153399,-0.4398835301399231,-155.0,52.08010871202249,-102.91989128797748,155,1.231535718421782
1870359667,-0.4708878993988037,-176.0,54.07599305325899,-121.92400694674096,176,1.190274957398122
62954145,-0.5346850156784058,-155.0,53.5169228338684,-101.48307716613155,155,1.1963602342913229
1572591803,-0.47383177280426025,-150.0,54.919648186956316,-95.08035181304368,150,1.2587261209885279
1594551917,-0.5128601789474487,-150.0,50.9325168321621,-99.06748316783789,150,1.2411402084430059
833202576,-0.5579124689102173,-150.0,52.31361881508156,-97.68638118491842,150,1.1361282203594845
345480443,-0.4826895296573639,-156.0,52.415049272601735,-103.58495072739824,156,1.3721333998136032
385142905,-0.47055497765541077,-160.0,53.029666733657265,-106.97033326634268,160,1.2314573696814477
713923131,-0.5687733888626099,-169.0,53.524388341996094,-115.4756116580039,169,1.2215347460212087
1672557670,-0.4250929355621338,-159.0,51.9641204015537,-107.03587959844629,159,1.2391830148561946
1032253927,-0.5097590684890747,-148.0,50.18995241916986,-97.81004758083012,148,1.1509977776456524
1489248959,-0.5542770028114319,-154.0,47.893294301173775,-106.1067056988262,154,1.1400223072473106
1023598482,-0.4441182315349579,-164.0,50.73677610459917,-113.26322389540077,164,1.1903017190534895
626450203,-0.5647592544555664,-200.0,2.4166380137297443,-197.58336198627032,200,1.0858646616339684
1718460381,-0.5745110511779785,-152.0,40.32868206690375,-111.67131793309618,152,0.9889181466086915
901271172,-0.4575731158256531,-151.0,51.618668336799644,-99.38133166320037,151,1.1323017156282007
284809236,-0.5487486720085144,-200.0,47.7471959210989,-152.2528040789011,200,1.1223565162718296
67826423,-0.5102092623710632,-152.0,54.390864689626305,-97.60913531037366,152,1.056894096594892
1338741509,-0.40396639704704285,-161.0,54.57998910559515,-106.42001089440478,161,1.1963708122139391
